system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,noacc14,noacc15,noacc16,noacc17,noacc18,noacc19,.geo
0000943b12b8c39b3cc1,DZA,DZA.43_1,Algeria,Tiaret,Tendouf|Tihert,0.0,140242.35407741604,0.0,0.0,0.0,0.0,
0000dc32ed271907eadf,DZA,DZA.35_1,Algeria,Relizane,Ghelizane|Ghilizane,0.0,13524.845632208222,0.0,0.0,0.0,0.0,
00003a746016ffd32728,DZA,DZA.14_1,Algeria,Chlef,El Asnam|OrlÃ©ansville|Ech Cheliff,0.0,8385.703135837244,0.0,0.0,0.0,0.0,
000094fef22cbfa30171,DZA,DZA.46_1,Algeria,Tissemsilt,Vialar,0.0,25576.893438105817,0.0,0.0,0.0,0.0,
0000e643484d37b3de29,DZA,DZA.2_1,Algeria,AÃ¯n Defla,Ain Dafla,0.0,4268.334786770762,0.0,0.0,0.0,0.0,
00007942eaae7537625b,DZA,DZA.45_1,Algeria,Tipaza,Tibaza| Tefessedt,0.0,507.7162738585694,0.0,0.0,0.0,0.0,
00009c8d53095e02ad48,DZA,DZA.28_1,Algeria,MÃ©dÃ©a,El Mediyya|Lemdiyya,0.0,20171.062650238153,0.0,0.0,0.0,0.0,
0000fd92a0984f8894cc,DZA,DZA.6_1,Algeria,Batna,,0.0,8366.918925362274,0.0,0.0,0.0,0.0,
000097566aa1aa72faab,DZA,DZA.11_1,Algeria,Bordj Bou ArrÃ©ridj,Borjbouarirej|Bordi Bou Arreridj,0.0,369.9467407599855,0.0,0.0,0.0,0.0,
0000abed7ab41e008a53,DZA,DZA.37_1,Algeria,SÃ©tif,Stif,0.0,111.60056124048002,0.0,0.0,0.0,0.0,
00007390ac61ad72879a,DZA,DZA.12_1,Algeria,Bouira,,0.0,2376.2460889051813,0.0,0.0,0.0,0.0,
0000502c37f0d0f0c8fa,DZA,DZA.47_1,Algeria,Tizi Ouzou,Tizi-ouzou|Tizi Wezzu,0.0,336.63146911565576,0.0,0.0,0.0,0.0,
0000976df98db45d0aae,DZA,DZA.8_1,Algeria,BÃ©jaÃ¯a,Bougie|Bedjaya|Bidjaia|Bugia|Bujia,0.0,481.28156283356554,0.0,0.0,0.0,0.0,
0000afbe9b4e6287b790,DZA,DZA.13_1,Algeria,BoumerdÃ¨s,Boumerdas,0.0,0.0,0.0,0.0,0.0,0.0,
000086624089902bb150,DZA,DZA.4_1,Algeria,Alger,Algeri|Algiers|Algier|al-Jazair|al-Djazair|El DjazaÃ¯r|Argel|Dzayer|DjezaÃ¯r,0.0,0.0,0.0,0.0,0.0,0.0,
00005d867b16841d08f3,DZA,DZA.10_1,Algeria,Blida,El BoulaÃ¯da|Al-Boulaida,0.0,0.0,0.0,0.0,0.0,0.0,
0000d85ec622a343b2e0,TUN,TUN.16_1,Tunisia,Nabeul,Cap Bon|Nabil|NÄbol|NÄbul,0.0,2187.3549203477733,0.0,0.0,0.0,0.0,
00005a18aaf54dfbc4c0,TUN,TUN.23_1,Tunisia,Tunis,Tounis|Tunis City|TÅ«nus|TÃºnez|TÃºnis|Tunisi|TÅ«nis,0.0,0.0,0.0,0.0,0.0,0.0,
000008af31f7681b08b3,TUN,TUN.1_1,Tunisia,Ariana,Al AryiÄnah|L'Ariana|Tunis Ariana|Al AryÄnah,0.0,34.556199353894606,0.0,0.0,0.0,0.0,
0000ccbeb18d65d60dde,TUN,TUN.4_1,Tunisia,Bizerte,BanzartBanzart|Bensert|Binzart|Biserta|Bizerta,0.0,73700.35750151245,0.0,0.0,0.0,0.0,
0000e1fb3aee3a85f643,TUN,TUN.13_1,Tunisia,Manubah,,0.0,4513.255339040337,0.0,0.0,0.0,0.0,
0000458454fa012d081e,TUN,TUN.2_1,Tunisia,BÃ©ja,BÄjah|BÃ©ja,0.0,90413.1057394122,0.0,0.0,0.0,0.0,
00006b8fb69094d00003,TUN,TUN.7_1,Tunisia,Jendouba,JendoÃ»bah|Jenduba|Jondouba|JundÅ«bah|Souk-El-Arba|Dschunduba,0.0,83208.11169069544,0.0,0.0,0.0,0.0,
000078cd8b8ffc710d42,DZA,DZA.39_1,Algeria,Skikda,Philippeville|Skidda,0.0,2752.396778781982,0.0,0.0,0.0,0.0,
0000d894ba64acb67cc0,DZA,DZA.5_1,Algeria,Annaba,Anaba|Bona|BÃ´ne,0.0,635.395142290663,0.0,0.0,0.0,0.0,
0000b2c85ad8beac27af,DZA,DZA.19_1,Algeria,El Tarf,Et Tarf|El Taref,0.0,905.941472156161,0.0,0.0,0.0,0.0,
0000d19162bca6986ba8,DZA,DZA.21_1,Algeria,Guelma,,0.0,13298.092249092568,0.0,0.0,0.0,0.0,
0000f175f373f193e08a,DZA,DZA.40_1,Algeria,Souk Ahras,Souk-Ahras|Souq Ahras,0.0,20250.93132468054,0.0,0.0,0.0,0.0,
000085154b54465b369f,DZA,DZA.34_1,Algeria,Oum el Bouaghi,Oum el Bouagui|Canrobert,0.0,3872.6783389291722,0.0,0.0,0.0,0.0,
0000dc73e5470e0d33db,DZA,DZA.15_1,Algeria,Constantine,Constantina|Costatina|Qoussantina|Qacentina,0.0,703.5472166680122,0.0,0.0,0.0,0.0,
000033406c7bf6d23640,DZA,DZA.29_1,Algeria,Mila,,0.0,0.0,0.0,0.0,0.0,0.0,
00001df1331d4cea59d1,DZA,DZA.23_1,Algeria,Jijel,Djidjel| Djidjelli,0.0,1909.105001175002,0.0,0.0,0.0,0.0,
0000afa6291168a7398b,TUN,TUN.9_1,Tunisia,KassÃ©rine,Al Qaá¹£rayn|Al Gaá¹£rÄ«n|Al Qasrin|Kasserim|Al Qaá¹£rayn|Sbeitla,0.0,51800.5621019827,0.0,0.0,0.0,0.0,
000048fb9a8564a20609,TUN,TUN.18_1,Tunisia,Sidi Bou Zid,SÄ«dÄ« BÅ« Zayd|Qamudah|Sidi BoÃ» Sa`Ã®d|Sidi Buzid|Sidi BÅ« Sa`Ä«d|SÄ«dÄ« BÅ« Zayd|Sidi Bu Said,0.0,58076.903945026446,0.0,0.0,0.0,0.0,
000052368a896a7f5072,TUN,TUN.11_1,Tunisia,Le Kef,Al KÄf|El Kef|Kaf|Kef,0.0,44808.94717489951,0.0,0.0,0.0,0.0,
00009d52215827d48410,TUN,TUN.19_1,Tunisia,Siliana,SiliÄnah|SilyÄnah,0.0,75662.33695702754,0.0,0.0,0.0,0.0,
00003a1c0f3cd322bad3,TUN,TUN.8_1,Tunisia,Kairouan,Al QayrawÄn|Al QÄ«rwÄn|QairouÃ¢n|KairuÃ£|Kairouwan,0.0,55413.896597001745,0.0,0.0,0.0,0.0,
0000dda381b4116f31af,TUN,TUN.24_1,Tunisia,Zaghouan,Tunis South|Zachouan|Zaguan|ZaghwÄn|Saghuan,0.0,20837.769825316656,0.0,0.0,0.0,0.0,
0000533b7744e5d65c0e,TUN,TUN.20_1,Tunisia,Sousse,Sousa|Sussa|Susse|Susa|SÅ«sah,0.0,366.1394109797915,0.0,0.0,0.0,0.0,
0000f977e586c7bc0a45,TUN,TUN.3_1,Tunisia,Ben Arous (Tunis Sud),Bin `ArÅ«s|Ben Arous|Tunis Ben Arous,0.0,0.0,0.0,0.0,0.0,0.0,
0000ec95125f740ee3e6,TUN,TUN.12_1,Tunisia,Mahdia,Al MadÄ«yah|Al Mahdiyya|MahdiÃ¢h,0.0,3729.963231762067,0.0,0.0,0.0,0.0,
0000e898bbff0a99c744,TUN,TUN.15_1,Tunisia,Monastir,Al MunastÄ«r,0.0,15.436622942535758,0.0,0.0,0.0,0.0,
0000b82b524198aef51f,TUN,TUN.17_1,Tunisia,Sfax,SafÄqis|á¹¢afÄqis|á¹¢fÄqis,0.0,44376.24537812972,0.0,0.0,0.0,0.0,
0000381f75be62bf43a4,LBY,LBY.7_1,Libya,Al Marj,Marj|Al MarÇ§,0.0,11224.384999336859,0.0,0.0,0.0,0.0,
00001d96419fc91c9055,LBY,LBY.2_1,Libya,Al Jabal al Akhdar,Jabal al Akhdar|Jabal al-Akhá¸ar|Jebel el-Akhdar,0.0,6184.109485957912,0.0,0.0,0.0,0.0,
000011a0c02ffd8b896a,LBY,LBY.13_1,Libya,Darnah,Darana|Darna|Derna,0.0,11221.869002828082,0.0,0.0,0.0,0.0,
000028144fa79de53464,LBY,LBY.9_1,Libya,Al Wahat,Al Wahat|Al Wahad|Al Wahah|Al WÄá¸¥Ät,0.0,19599.840399803805,0.0,0.0,0.0,0.0,
00003afbd1c06be05d43,LBY,LBY.12_1,Libya,Benghazi,BanghÄzÄ«,0.0,18274.623125553044,0.0,0.0,0.0,0.0,
0000bdeb96b948f29a31,LBY,LBY.19_1,Libya,Surt,Sirte|Sirt,0.0,11531.481188453114,0.0,0.0,0.0,0.0,
0000e6436db48eb16362,LBY,LBY.5_1,Libya,Al Jufrah,Jufra|Jofra|,0.0,9370.2998665435,0.0,0.0,0.0,0.0,
0000877614ca33f22e0b,LBY,LBY.15_1,Libya,Misratah,Misrata|Miá¹£rÄtah|MÉ™á¹£rÄtah,0.0,25261.68871326901,0.0,0.0,0.0,0.0,
000009f66e61d0190757,LBY,LBY.8_1,Libya,Al Marqab,Murqub|Al Murgub| al-Morqib,0.0,2033.872472390811,0.0,0.0,0.0,0.0,
000041cab414af661d7b,LBY,LBY.3_1,Libya,Al Jabal al Gharbi,Al Ç¦abal al Gharbi,0.0,17941.53986684754,0.0,0.0,0.0,0.0,
0000eee7b89ae21c6168,LBY,LBY.20_1,Libya,Tripoli,Tripoli|Shab'iyaáº— á¹¬arÄbulus,0.0,0.0,0.0,0.0,0.0,0.0,
000095b905c14143b22c,LBY,LBY.4_1,Libya,Al Jifarah,Jafara|Al Jfara|Al Jfara|Al `Aziziyah|al-Ghifara|Al `Aziziyah,0.0,70.81130560280221,0.0,0.0,0.0,0.0,
00008aa6dd664768d200,LBY,LBY.11_1,Libya,Az Zawiyah,Az ZÄwiya|Zawiya,0.0,1755.5066799378799,0.0,0.0,0.0,0.0,
0000284de301cc667747,LBY,LBY.10_1,Libya,An Nuqat al Khams,an-Niqat al-Hams|Nigat al Khums,0.0,2253.578868559883,0.0,0.0,0.0,0.0,
00002902c83ecfb4e8c1,LBY,LBY.18_1,Libya,Sabha,Sabhah|Sebha|SabhÄ,0.0,7558.05588844657,0.0,0.0,0.0,0.0,
0000fd46ff6c275add0b,LBY,LBY.16_1,Libya,Murzuq,,0.0,10660.285967106069,0.0,0.0,0.0,0.0,
0000ad24f7fcfd9bf162,LBY,LBY.21_1,Libya,Wadi al Hayat,Wadi Al Hayaa|WÄdÄ« al á¸¤ayÄh,0.0,3375.726773267537,0.0,0.0,0.0,0.0,
0000057b9c0420c9317a,SDN,SDN.10_1,Sudan,Northern,Ash ShamÄlÄ«|Ash ShamÄlÄ«yah|Nord,833077.9596927225,842685.9711293634,865941.4139533921,872497.8148619856,874440.2501499497,895390.5856472126,
000059cbea3af4c852b2,EGY,EGY.14_1,Egypt,Al Wadi al Jadid,Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|OuÄdi El GuedÄ«d|Southern Desert,0.0,11553.369767568603,0.0,0.0,0.0,0.0,
0000602aedb01676f96a,EGY,EGY.17_1,Egypt,Aswan,Assouan|AssuÃ£|AssuÃ¡n|Syene,0.0711962010579617,5549.214899384552,0.0746511493606633,0.07643245026505502,0.07825333924076705,0.08011760817682798,
0000016e4e3839efab03,SDN,SDN.12_1,Sudan,River Nile,"an NÄ«l, Nahr an NÄ«l| Nil| Nile| Nile River|Nilen|Nilo",663413.1607450172,633896.9316952815,659769.8588467387,601356.7632888395,607287.5664822371,621893.4459303224,
000080ea394c2da75db6,SDN,SDN.11_1,Sudan,Red Sea,Baá¸¥r al Aá¸¥mar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|RÃ¶da havet|RÃ¸dehavet|Rotes Meer,937581.1408858371,927214.4989571312,989116.7961328061,903369.0970516418,989043.5617043984,1012856.4240041907,
0000daf0b55560406d33,EGY,EGY.2_1,Egypt,Al Bahr al Ahmar,Mar Rojo|Mar Vermelho|Mer Rouge|Red Sea,0.0,14866.778445087059,0.0,0.0,0.0,0.0,
0000736da51ad6e8f174,EGY,EGY.10_1,Egypt,Al Minya,Minia|Minieh|Menia|Minya,0.0,55.83139300526253,0.0,0.0,0.0,0.0,
00005c3acf34cb8adc41,EGY,EGY.8_1,Egypt,Al Jizah,El Giza|El GÄ«zah|Gizeh|Giza|GuizÃ¨h,0.0,8790.907487310664,0.0,0.0,0.0,0.0,
00007a36cd47ea016647,EGY,EGY.18_1,Egypt,Asyut,Asyiut|Assiout|Assiut|Assyut|Asyout,0.0,0.0,0.0,0.0,0.0,0.0,
00003f3b2f6065fc153f,EGY,EGY.27_1,Egypt,Suhaj,Girga|Girgeh|SawhÄj|Sohag|Suhag,0.0,0.0,0.0,0.0,0.0,0.0,
00009f94b6cd3248c833,EGY,EGY.25_1,Egypt,Qina,Kena|Qena|Quena,0.0,53.456817689952054,0.0,0.0,0.0,0.0,
0000bed240f0d51a9f50,EGY,EGY.13_1,Egypt,Al Uqsur,Luxor,0.0,0.0,0.0,0.0,0.0,0.0,
0000d897e0926d3461dc,EGY,EGY.19_1,Egypt,Bani Suwayf,Beni Suwayf|Beni Souef|Beni Suef,0.0,8.589445077732696,0.0,0.0,0.0,0.0,
0000da0292bb4103d0d5,EGY,EGY.22_1,Egypt,Janub Sina',Janub Sina|Sina al-Janubiyah|Sina' al-JanÅ«bÄ«yah|Sinai al JanÅ«bÄ«a|South Sinai|Sud SinaÄ«,0.0,1844.5643174592228,0.0,0.0,0.0,0.0,
00004cd919185208d2d9,EGY,EGY.26_1,Egypt,Shamal Sina',Shamal Sina|Nord SinaÃ¯|North Sinai|Sina ash-ShamÄlÄ«yah|Sinai ash ShamÄlÄ«ya,0.0,2405.31997178494,0.0,0.0,0.0,0.0,
0000291acba6eb93d87f,EGY,EGY.15_1,Egypt,As Suways,El Suweiz|Es Suweis|Suez,0.0,594.6661112631853,0.0,0.0,0.0,0.0,
0000c2a5b14a32848ce0,EGY,EGY.11_1,Egypt,Al Qahirah,Cairo|El Cairo|El Qahira|Le Caire,0.0,0.0,0.0,0.0,0.0,0.0,
000082efa8c0a9d5b916,EGY,EGY.7_1,Egypt,Al Isma`iliyah,As Ismailiyah|Ismailia|IsmaÃ¯lia|Isma'iliya,0.0,671.2246319369633,0.0,0.0,0.0,0.0,
0000dfb0c9d9153d89b0,EGY,EGY.16_1,Egypt,Ash Sharqiyah,Charkieh|Sharqia|SharqÄ«ya|Sharquia|Sharkia,0.0,0.0,0.0,0.0,0.0,0.0,
0000379abf4b5cda2f04,EGY,EGY.12_1,Egypt,Al Qalyubiyah,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,0.0,0.0,0.0,0.0,0.0,0.0,
00009a5601ae0a02f01b,EGY,EGY.9_1,Egypt,Al Minufiyah,Menoufieh|Menufia|MenÅ«fÄ«ya|MinÅ«fÄ«ya|Munufia|Menoufia|Minufia,0.0,0.0,0.0,0.0,0.0,0.0,
00000df60cc8c2e69d50,EGY,EGY.3_1,Egypt,Al Buhayrah,Beheira|Behera|El Buhayra|BÃ©hÃ©ra,0.0,2428.184848172572,0.0,0.0,0.0,0.0,
00003b192963e9e0654f,EGY,EGY.4_1,Egypt,Al Fayyum,El Faiyum|el Fayoum|Faium|FaiyÅ«m|Fayum|Fayoum|Fayyum,0.0,0.0,0.0,0.0,0.0,0.0,
0000b56e6ffe6786c6eb,EGY,EGY.24_1,Egypt,Matrouh,MarsÄ MatrÅ«h|Mersa Matruh|Western Desert|Matrouh,0.0,21130.063947374463,0.0,0.0,0.0,0.0,
00008001ac5c81c258fc,EGY,EGY.6_1,Egypt,Al Iskandariyah,Alexandria|Alexandrie|El Iskandariya,0.0,0.0,0.0,0.0,0.0,0.0,
000063715c2dfbc7e237,LBY,LBY.1_1,Libya,Al Butnan,Tobruk|Tubruq|Butnan,0.0,8047.337530837583,0.0,0.0,0.0,0.0,
000070396929a610e747,EGY,EGY.5_1,Egypt,Al Gharbiyah,al-GarbÄ«yah|El Gharbiya|Garbia|Gharbieh|GharbÄ«ya|Gharbia,0.0,0.0,0.0,0.0,0.0,0.0,
0000fd4ce439fe62c1ea,EGY,EGY.23_1,Egypt,Kafr ash Shaykh,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,0.0,0.0,0.0,0.0,0.0,0.0,
0000e95159561751cd31,EGY,EGY.1_1,Egypt,Ad Daqahliyah,Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|DaqalÄ«ya|Dakahlia|Dekahlia,0.0,0.0,0.0,0.0,0.0,0.0,
00009b4ffa61f5b96516,EGY,EGY.21_1,Egypt,Dumyat,Damietta|Damiette|DumiÄt,0.0,0.0,0.0,0.0,0.0,0.0,
0000efbef851a12a3e55,EGY,EGY.20_1,Egypt,Bur Sa`id,Bur Said|Canal|Port Said|Port-SaÃ¯d,0.0,87.78148619124133,0.0,0.0,0.0,0.0,
0000ae87123dd27079fb,ERI,ERI.3_1,Eritrea,Debubawi Keyih Bahri,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,61449.6419827227,63968.566198287976,68706.89895953235,63820.49076284768,63424.51085437078,64167.23993090144,
0000e79b9f8dc899fcbc,ERI,ERI.2_1,Eritrea,Debub,Southern|al-Janubiyah,1417506.8721272962,1429371.0780890794,1447151.2390965084,1458841.5100582524,1476133.6800958088,1493564.6388798926,
00009f1cae33709c41a1,ETH,ETH.11_1,Ethiopia,Tigray,TegrÃ©|Tigrai|Tigre,4631322.510130342,4657643.793745156,4826016.178348632,4869692.770706745,4980367.71799802,5112899.88341589,
0000ff47f983bc2eaa6c,ETH,ETH.2_1,Ethiopia,Afar,,1619545.1840214531,1654063.7666863396,1693638.8548383468,1727767.8750470034,1781687.1256636172,1829095.696397122,
0000818b3229b89b43c3,DJI,DJI.5_1,Djibouti,Tadjourah,Tadjoura,0.0,66507.26056434808,0.0,0.0,0.0,0.0,
000066648d934d7f71cb,DJI,DJI.4_1,Djibouti,Obock,,0.0,22981.45693868954,0.0,0.0,0.0,0.0,
00005c63b32e9de4cd40,YEM,YEM.1_1,Yemen,`Adan,Aden,0.0,0.0,0.0,0.0,0.0,0.0,
0000295fcf6cc847441c,DJI,DJI.3_1,Djibouti,Djibouti,,2.5984841515328183,2454.299551189072,0.0,0.0,0.0,0.0,
000080cd0e9ec710999d,DJI,DJI.1_1,Djibouti,Ali Sabieh,`Ali SabÃ®h,4.593678239980368,35303.266115111386,4.846923503610727,4.9814772424533755,5.121069812260317,5.26457409030096,
00008a651976f0ae9449,DJI,DJI.2_1,Djibouti,Dikhil,Dikkil,11.966465772004511,43652.444757180674,12.631018119354248,12.965577216179465,13.303346053997911,13.649914175172508,
000077e4edf133908ae4,SOM,SOM.1_1,Somalia,Awdal,Adal | Adel,341224.33440707106,349956.25275701156,359929.988410484,368780.3012106548,379168.3308858399,389983.18568276655,
0000b9c0a04df12e9a5e,ETH,ETH.9_1,Ethiopia,Somali,Sumale,5101206.974588535,5241707.687444473,5359707.958405128,5485146.585525702,5628391.532913844,5778141.002358619,
0000f81a8204cd1d48c4,SOM,SOM.18_1,Somalia,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi Gelbeed,229721.6685151522,228912.97762257804,237798.27526282726,235550.41905482239,240713.80746200198,247531.1261811934,
00003ddf78c5ec81b406,SOM,SOM.17_1,Somalia,Togdheer,Tog-Dheer| Togdheer| Togder,277136.731478708,284108.2326043837,292376.90104147076,281625.01269969705,287826.54776043224,295999.8351902733,
0000da7b6a15b51d1436,ETH,ETH.8_1,Ethiopia,Oromia,Oromiya,2.101535000954526E7,2.0663196143002864E7,2.4062720326977298E7,2.2011343036910005E7,2.360266174137948E7,2.424554796415054E7,
00008196d831a3f551f8,ETH,ETH.5_1,Ethiopia,Dire Dawa,,27270.055771838972,27673.508693903837,28564.67772185726,28449.3286643101,29020.61312959312,29783.526794890757,
00000bbd4719918b9bc1,ETH,ETH.7_1,Ethiopia,Harari People,Hareri,122026.34449463591,97470.8829430979,121547.73524644232,55882.57299145311,64362.45135774402,66079.05655661508,
000002735c556a4a04f4,ETH,ETH.3_1,Ethiopia,Amhara,Amara,1.5476687331014842E7,1.5727825888568643E7,1.710011354871591E7,1.6552716536035968E7,1.7582909874446396E7,1.8051914777099848E7,
0000c99cbfa4aac967f1,ETH,ETH.10_1,Ethiopia,"Southern Nations, Nationalities and Peoples",SNNPR,1.2726964768676743E7,1.2573803880551444E7,1.3683125441292584E7,1.3157691670999013E7,1.4307714188780367E7,1.4689088684448529E7,
000064ff29c9f2b143bb,ETH,ETH.1_1,Ethiopia,Addis Abeba,Ä€ddÄ«s Ä€baba|Addis Ababa|Adis-Abeba|Ä€dÄ«s Ä€beba,0.0,0.0,0.0,0.0,0.0,0.0,
00007f05a0c8c1b446ff,ETH,ETH.4_1,Ethiopia,Benshangul-Gumaz,Beneshangul Gumu,811494.6982952558,862004.4666649472,893524.6918226812,877757.8513158669,924711.274956841,949223.6368741526,
0000ae767a0f45156b05,SDN,SDN.3_1,Sudan,Blue Nile,An NÄ«l al Azraq|Nil Bleu|Nilo Azul,585197.2806896226,648812.312354737,673149.9966498986,609525.4360516011,588399.792374982,602559.4454090381,
0000fa5bacc49050b26f,SDN,SDN.13_1,Sudan,Sennar,Sinnar,1217754.265228431,1150634.561640543,1208308.9159447523,1056577.5147589268,1069207.686370409,1094922.1629256315,
0000ab836fe10d80c524,SDN,SDN.2_1,Sudan,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,1099606.063630345,1104689.0358520753,1150730.325090774,1114280.4961982768,1135289.8094628663,1162588.7933479,
0000735e03ccdeff43dc,SDN,SDN.6_1,Sudan,Kassala,Cassala|Kessala,1237609.9474831603,1263349.2139068104,1301972.8712849119,1213029.197227525,1313192.6245173174,1344817.491148666,
00004e31f6720c4ca5fc,ERI,ERI.4_1,Eritrea,Gash Barka,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,1177212.7018926973,1188090.9508541918,1205722.6451310334,1206442.8733570508,1216244.8145605405,1230643.7967508403,
0000cecdd387b0c4423c,ERI,ERI.5_1,Eritrea,Maekel,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,1081784.5286145245,1090231.5067801443,1105873.919718848,1116150.5336244702,1129784.6947866287,1143120.9255058228,
000016e7bed6e7290df2,ERI,ERI.1_1,Eritrea,Anseba,Ansaba|A'Nseba,682582.357680339,641313.8020958884,678426.4588251881,609075.5677344303,618458.2176066824,625776.8788471484,
00007aaaa891b2855980,ERI,ERI.6_1,Eritrea,Semenawi Keyih Bahri,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,699514.9716251998,703173.2605532213,713095.9456482354,714258.3010921045,722915.3852450881,731443.7030857813,
0000bf6ded5fa2c555b2,SDN,SDN.7_1,Sudan,Khartoum,Al KharÅ£Å«m| Al KhurÅ£Å«m| Cartum|Jartum| Khartum,587055.5714139849,404615.55325716385,513639.85189195763,301939.6762149485,333839.36397559266,341854.63901546085,
0000f84f4a1b81e97b06,SDN,SDN.1_1,Sudan,Al Jazirah,Gezira,2047574.2522219832,1759502.2612147667,1952556.5284054647,1518699.2412079559,1551720.9184136346,1589011.6672947782,
0000977481f539399c43,SDN,SDN.18_1,Sudan,White Nile,An Baá¸¥r al Abyad|An NÄ«l al-Abyad|Nil Blanc|Nilo Branco,1443005.3916505198,1414462.5634599142,1491797.3006298975,1413078.8703293377,1453553.6838108788,1488432.2527075796,
0000c65d8bdb4c8cdd57,SDN,SDN.9_1,Sudan,North Kurdufan,KurdufÄn ash ShamÄlÄ«yah|ShamÄl KurdufÄn|North Kordofan|Kordofan septentrional,1372684.2121096244,1390780.7026297145,1429925.1813344504,1457812.799944818,1488118.1069957179,1523889.4358429722,
0000909cbb0668c1a69f,SDN,SDN.8_1,Sudan,North Darfur,DÄrfÅ«r ash ShamÄlÄ«yah| ShamÄl DÄrfÅ«r| Darfur septentrional,2389691.396660584,2403967.3168094927,2462033.627110395,2587341.046325836,2649918.7481253017,2713724.876987914,
0000660a84f04ff6ab2e,SDN,SDN.17_1,Sudan,West Kurdufan,Gharb KurdufÄn| Gharb Kurdufun| KurdufÄn al GharbÄ«yah| Western Kordofan,1309685.0656095806,1282036.1465063465,1352208.7366023571,1293871.054058798,1407717.1318391417,1441565.2219646838,
0000cc9aed68e90d14f7,SDN,SDN.5_1,Sudan,East Darfur,,1503792.7607177144,1529054.6947154126,1557339.607145446,1564032.5034978858,1631355.98871815,1670640.0770576051,
0000e0a9cfc000769b32,SDN,SDN.14_1,Sudan,South Darfur,DÄrfÅ«r al JanÅ«bÄ«yah| JanÅ«b DÄrfÅ«r| Darfur mÃ©ridional| Southern Darfur,3094081.4608540284,3146900.4865338025,3232910.1498814425,3273495.145520825,3350487.42522245,3431128.6153411213,
000058c49a8442a7e059,SSD,SSD.9_1,South Sudan,West Bahr-al-Ghazal,Bahr al-GhazÄl al GharbÄ«yah|Gharb Bahr al-GhazÄl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,168978.8928276138,142734.2900638455,178745.5937737532,151909.15255849372,145718.2947696304,146594.01894788313,
0000f3258289338b85c1,SSD,SSD.5_1,South Sudan,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,777061.652646291,792594.6869500305,809991.1621912197,792988.4834591616,773736.7293629139,778381.2570956596,
00008c3031ef99a17707,SSD,SSD.6_1,South Sudan,Unity,Al-Wahdah| Wahda,802433.0629378099,817645.4080181925,829214.2349104573,802387.7358461288,809497.4658466254,814368.5751460379,
0000b7270d8a658d76f9,SDN,SDN.15_1,Sudan,South Kurdufan,Southern Kordofan|South Kordufan|JanÅ«b KurdufÄn|Janub Kurdufun|KurdufÄn al JanÅ«bÄ«yah|Kordofan mÃ©ridional,795528.0396424509,811875.2117217471,854304.9037434119,785181.966103724,788972.2939313297,807915.6431271447,
000061b77b7d1b67df83,SSD,SSD.3_1,South Sudan,Jungoli,Jonglei| Jonglie| Jonqley| Junglei| JunqalÄ«| Jongley,1628624.2904335363,1632028.8577078548,1657669.264441016,1524332.0649428086,1512998.6642868218,1522116.0586789355,
0000d282d12eb42c340d,SSD,SSD.7_1,South Sudan,Upper Nile,Upper Nile|Sobat|a`Ä€lÄ« an NÄ«l|Nil supÃ©rieur,1300478.3310650296,1282190.0553329466,1338989.2816112346,1236559.086533248,1257721.6373088378,1265283.7953993413,
0000a0aa897afbe9479a,ETH,ETH.6_1,Ethiopia,Gambela Peoples,Gambela,373357.4889468753,376312.3525453102,395425.64705075364,396968.0526753074,393273.3678355431,403697.4338510938,
0000259b25670027a887,SSD,SSD.2_1,South Sudan,Eastern Equatoria,Al IstiwÄ'Ä«yah ash SharqÄ«yah| Sharq al IstiwÄ'Ä«yah| Ã‰quatoria oriental,2650811.790314437,2642019.3689700114,2822188.6407261495,2783029.911622374,2635231.9614515724,2651137.346265839,
0000d5c43dd5710bc254,KEN,KEN.43_1,Kenya,Turkana,,977493.5133214587,978760.9039228051,986046.5847209485,945042.2222557706,982580.7005211789,1005111.309821308,
0000aa19b6883ff761d3,UGA,UGA.28_1,Uganda,Kotido,,510459.8539065459,525474.7265453103,546665.2405213361,560632.6296229116,581431.6088533532,602950.9724630265,
0000d66cba74b48b8fa8,SSD,SSD.1_1,South Sudan,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,904992.8383600963,874828.3302377199,941404.8403229088,991527.7783436668,987821.0004671107,993772.7650850215,
