system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,tier0_national,tier1_national,tier2_national,tier3_national,tier4_national,.geo
0000dfb0c9d9153d89b0,EGY,EGY.16_1,Egypt,Ash Sharqiyah,Charkieh|Sharqia|SharqÄ«ya|Sharquia|Sharkia,0.0,0.0,0.0,0.0,0.0,
0000379abf4b5cda2f04,EGY,EGY.12_1,Egypt,Al Qalyubiyah,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,0.0,0.0,0.0,0.0,0.0,
00009a5601ae0a02f01b,EGY,EGY.9_1,Egypt,Al Minufiyah,Menoufieh|Menufia|MenÅ«fÄ«ya|MinÅ«fÄ«ya|Munufia|Menoufia|Minufia,0.0,0.0,0.0,0.0,0.0,
00000df60cc8c2e69d50,EGY,EGY.3_1,Egypt,Al Buhayrah,Beheira|Behera|El Buhayra|BÃ©hÃ©ra,0.0,0.0,0.0,0.0,0.0,
00003b192963e9e0654f,EGY,EGY.4_1,Egypt,Al Fayyum,El Faiyum|el Fayoum|Faium|FaiyÅ«m|Fayum|Fayoum|Fayyum,0.0,0.0,0.0,0.0,0.0,
0000b56e6ffe6786c6eb,EGY,EGY.24_1,Egypt,Matrouh,MarsÄ MatrÅ«h|Mersa Matruh|Western Desert|Matrouh,0.0,0.0,0.0,0.0,0.0,
00008001ac5c81c258fc,EGY,EGY.6_1,Egypt,Al Iskandariyah,Alexandria|Alexandrie|El Iskandariya,0.0,0.0,0.0,0.0,0.0,
000063715c2dfbc7e237,LBY,LBY.1_1,Libya,Al Butnan,Tobruk|Tubruq|Butnan,0.0,0.0,0.0,0.0,0.0,
000070396929a610e747,EGY,EGY.5_1,Egypt,Al Gharbiyah,al-GarbÄ«yah|El Gharbiya|Garbia|Gharbieh|GharbÄ«ya|Gharbia,0.0,0.0,0.0,0.0,0.0,
0000fd4ce439fe62c1ea,EGY,EGY.23_1,Egypt,Kafr ash Shaykh,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,0.0,0.0,0.0,0.0,0.0,
0000e95159561751cd31,EGY,EGY.1_1,Egypt,Ad Daqahliyah,Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|DaqalÄ«ya|Dakahlia|Dekahlia,0.0,0.0,0.0,0.0,0.0,
00009b4ffa61f5b96516,EGY,EGY.21_1,Egypt,Dumyat,Damietta|Damiette|DumiÄt,0.0,0.0,0.0,0.0,0.0,
0000efbef851a12a3e55,EGY,EGY.20_1,Egypt,Bur Sa`id,Bur Said|Canal|Port Said|Port-SaÃ¯d,0.0,0.0,0.0,0.0,0.0,
0000ae87123dd27079fb,ERI,ERI.3_1,Eritrea,Debubawi Keyih Bahri,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,63424.51085437078,5641.003769585723,9141.220085149776,30638.11837158094,9888.539971282698,
0000e79b9f8dc899fcbc,ERI,ERI.2_1,Eritrea,Debub,Southern|al-Janubiyah,1476133.6800958088,3805.151562588083,16713.604867280796,23563.93901977292,59163.566407070364,
00009f1cae33709c41a1,ETH,ETH.11_1,Ethiopia,Tigray,TegrÃ©|Tigrai|Tigre,4980367.71799802,94626.81568238244,134694.07951065406,241651.25661154426,648160.8368725098,
0000ff47f983bc2eaa6c,ETH,ETH.2_1,Ethiopia,Afar,,1781687.1256636176,26643.03385353926,35048.07387335914,29915.773246512137,16351.262443012813,
0000818b3229b89b43c3,DJI,DJI.5_1,Djibouti,Tadjourah,Tadjoura,0.0,0.0,0.0,0.0,0.0,
000066648d934d7f71cb,DJI,DJI.4_1,Djibouti,Obock,,0.0,0.0,0.0,0.0,0.0,
00005c63b32e9de4cd40,YEM,YEM.1_1,Yemen,`Adan,Aden,0.0,0.0,0.0,0.0,0.0,
0000295fcf6cc847441c,DJI,DJI.3_1,Djibouti,Djibouti,,0.0,0.0,0.0,5.987068935279092,0.0,
000080cd0e9ec710999d,DJI,DJI.1_1,Djibouti,Ali Sabieh,`Ali SabÃ®h,5.121069812260317,0.0,0.0,0.0,0.0,
00008a651976f0ae9449,DJI,DJI.2_1,Djibouti,Dikhil,Dikkil,13.303346053997911,0.0,0.0,0.0,0.0,
000077e4edf133908ae4,SOM,SOM.1_1,Somalia,Awdal,Adal | Adel,379168.3308858399,353.1038260242916,1699.4672660850583,10920.0865194722,62465.98034815615,
0000b9c0a04df12e9a5e,ETH,ETH.9_1,Ethiopia,Somali,Sumale,5628391.532913844,50672.56839245533,130573.9172200201,281645.07853899023,408500.2254356868,
0000f81a8204cd1d48c4,SOM,SOM.18_1,Somalia,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi Gelbeed,240713.807462002,4621.733848848831,15399.25649900783,38097.88221483406,792320.0184448662,
00003ddf78c5ec81b406,SOM,SOM.17_1,Somalia,Togdheer,Tog-Dheer| Togdheer| Togder,287826.54776043224,2317.81148859756,8457.636209934912,69090.62478172724,312567.1459227469,
0000da7b6a15b51d1436,ETH,ETH.8_1,Ethiopia,Oromia,Oromiya,2.360266174137948E7,3574553.1152508403,4873095.05732316,5785693.602817321,2653480.6616057223,
00008196d831a3f551f8,ETH,ETH.5_1,Ethiopia,Dire Dawa,,29020.61312959312,685.9141579963202,14431.29159583942,36878.40153027275,412207.59743006754,
00000bbd4719918b9bc1,ETH,ETH.7_1,Ethiopia,Harari People,Hareri,64362.45135774402,77872.70892531409,22922.8526963621,7255.755511603223,94192.24440911287,
000002735c556a4a04f4,ETH,ETH.3_1,Ethiopia,Amhara,Amara,1.7582909874446396E7,1137043.8763654344,2074252.320707443,1668541.6816744176,1441814.1289813805,
0000c99cbfa4aac967f1,ETH,ETH.10_1,Ethiopia,"Southern Nations, Nationalities and Peoples",SNNPR,1.4307714188780367E7,1848797.1992414792,1955273.9150110509,3182134.537864167,905962.786329977,
000064ff29c9f2b143bb,ETH,ETH.1_1,Ethiopia,Addis Abeba,Ä€ddÄ«s Ä€baba|Addis Ababa|Adis-Abeba|Ä€dÄ«s Ä€beba,0.0,0.0,1045.2543906437134,86955.9250406068,3728832.96643387,
00007f05a0c8c1b446ff,ETH,ETH.4_1,Ethiopia,Benshangul-Gumaz,Beneshangul Gumu,924711.2749568409,72099.81464962488,13612.947625354695,21340.001071467097,138946.72013681274,
0000ae767a0f45156b05,SDN,SDN.3_1,Sudan,Blue Nile,An NÄ«l al Azraq|Nil Bleu|Nilo Azul,588399.792374982,16903.89342635001,41279.34853156854,188113.33044619078,283359.01023171964,
0000fa5bacc49050b26f,SDN,SDN.13_1,Sudan,Sennar,Sinnar,1069207.686370409,143552.6121543351,211528.04897883817,316179.8962441456,296861.3007992555,
0000ab836fe10d80c524,SDN,SDN.2_1,Sudan,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,1135289.8094628663,54905.96218774604,61512.49222615433,299268.6154742704,536802.819422049,
0000735e03ccdeff43dc,SDN,SDN.6_1,Sudan,Kassala,Cassala|Kessala,1313192.6245173174,22332.21405088957,72329.54436642403,64156.92445993642,575129.5676527283,
00004e31f6720c4ca5fc,ERI,ERI.4_1,Eritrea,Gash Barka,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,1216244.8145605405,1209.4011079520785,5260.784025444727,5052.714482155629,17674.685431569887,
0000cecdd387b0c4423c,ERI,ERI.5_1,Eritrea,Maekel,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,1129784.6947866287,1400.0425760714447,1409.265982851414,1562.976779906596,964.3672765940225,
000016e7bed6e7290df2,ERI,ERI.1_1,Eritrea,Anseba,Ansaba|A'Nseba,618458.2176066824,76486.2665923254,65631.19000477938,41254.29093903114,32803.00502944975,
00007aaaa891b2855980,ERI,ERI.6_1,Eritrea,Semenawi Keyih Bahri,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,722915.3852450883,4955.7613160712135,5348.7187509266105,3554.491178347888,1132.8370411514459,
0000bf6ded5fa2c555b2,SDN,SDN.7_1,Sudan,Khartoum,Al KharÅ£Å«m| Al KhurÅ£Å«m| Cartum|Jartum| Khartum,333839.36397559266,243214.94995721083,423360.7848358003,941978.827555576,5754795.575977611,
0000f84f4a1b81e97b06,SDN,SDN.1_1,Sudan,Al Jazirah,Gezira,1551720.9184136346,451412.7812461288,638334.0937128392,569834.7334860688,647123.6111661202,
0000977481f539399c43,SDN,SDN.18_1,Sudan,White Nile,An Baá¸¥r al Abyad|An NÄ«l al-Abyad|Nil Blanc|Nilo Branco,1453553.6838108783,120157.35014982335,119080.15983897618,142164.72091762302,871161.8648536428,
0000c65d8bdb4c8cdd57,SDN,SDN.9_1,Sudan,North Kurdufan,KurdufÄn ash ShamÄlÄ«yah|ShamÄl KurdufÄn|North Kordofan|Kordofan septentrional,1488118.1069957179,7319.041762051032,19091.325759263094,67909.19715733011,1226561.6965993885,
0000909cbb0668c1a69f,SDN,SDN.8_1,Sudan,North Darfur,DÄrfÅ«r ash ShamÄlÄ«yah| ShamÄl DÄrfÅ«r| Darfur septentrional,2649918.7481253017,284.377807023244,2678.010101905137,62051.69580988621,664076.396413261,
0000660a84f04ff6ab2e,SDN,SDN.17_1,Sudan,West Kurdufan,Gharb KurdufÄn| Gharb Kurdufun| KurdufÄn al GharbÄ«yah| Western Kordofan,1407717.1318391417,73830.65306592586,43901.33139216295,117773.77753811255,221144.69032318413,
0000cc9aed68e90d14f7,SDN,SDN.5_1,Sudan,East Darfur,,1631355.98871815,19623.84537369846,57237.40015672643,382814.5761582467,171188.85146334,
0000e0a9cfc000769b32,SDN,SDN.14_1,Sudan,South Darfur,DÄrfÅ«r al JanÅ«bÄ«yah| JanÅ«b DÄrfÅ«r| Darfur mÃ©ridional| Southern Darfur,3350487.42522245,35823.780108521394,42224.52464625459,108702.62869327817,537768.3060239163,
000058c49a8442a7e059,SSD,SSD.9_1,South Sudan,West Bahr-al-Ghazal,Bahr al-GhazÄl al GharbÄ«yah|Gharb Bahr al-GhazÄl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,145718.2947696304,30311.78554337041,17388.97373586431,14671.303495725439,4509.032573834679,
0000f3258289338b85c1,SSD,SSD.5_1,South Sudan,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,773736.7293629139,45222.62751506182,60469.55857700686,6277.696959835639,1091.4766485432338,
00008c3031ef99a17707,SSD,SSD.6_1,South Sudan,Unity,Al-Wahdah| Wahda,809497.4658466254,26756.626254148592,4497.2628921202095,973.7195474350731,0.0,
0000b7270d8a658d76f9,SDN,SDN.15_1,Sudan,South Kurdufan,Southern Kordofan|South Kordufan|JanÅ«b KurdufÄn|Janub Kurdufun|KurdufÄn al JanÅ«bÄ«yah|Kordofan mÃ©ridional,788972.2939313299,5649.8209564473555,25309.292990505273,101500.62543275686,50707.62086686546,
000061b77b7d1b67df83,SSD,SSD.3_1,South Sudan,Jungoli,Jonglei| Jonglie| Jonqley| Junglei| JunqalÄ«| Jongley,1512998.6642868218,76157.21794152656,112168.99664703886,25099.132293658262,2260.253013106928,
0000d282d12eb42c340d,SSD,SSD.7_1,South Sudan,Upper Nile,Upper Nile|Sobat|a`Ä€lÄ« an NÄ«l|Nil supÃ©rieur,1257721.6373088376,48815.139132644246,55291.906499924706,59295.51868874,49526.02549619203,
0000a0aa897afbe9479a,ETH,ETH.6_1,Ethiopia,Gambela Peoples,Gambela,393273.3678355431,19572.652018817305,14566.677287608436,109066.70771588334,0.0,
0000259b25670027a887,SSD,SSD.2_1,South Sudan,Eastern Equatoria,Al IstiwÄ'Ä«yah ash SharqÄ«yah| Sharq al IstiwÄ'Ä«yah| Ã‰quatoria oriental,2635231.9614515724,207659.52514864597,44516.763527705276,142.98861298465798,66664.42029880422,
0000d5c43dd5710bc254,KEN,KEN.43_1,Kenya,Turkana,,982580.7005211789,39507.50021676061,58953.907409875304,74032.05330901206,17183.403196622905,
0000aa19b6883ff761d3,UGA,UGA.28_1,Uganda,Kotido,,581431.6088533532,8427.308912718665,2630.0287473213316,0.0,0.0,
0000d66cba74b48b8fa8,SSD,SSD.1_1,South Sudan,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,987821.0004671107,24470.75606952767,97401.97458963035,187385.18275759195,247249.19586921917,
00003a858435c097ed22,SSD,SSD.4_1,South Sudan,Lakes,,846910.2314486628,3316.4440215769214,0.0,0.0,0.0,
00003194b65cfd22eb1e,SSD,SSD.10_1,South Sudan,West Equatoria,Al IstiwÄ'Ä«yah al GharbÄ«yah|Gharb al IstiwÄ'Ä«yah| Ã‰quatoria occidental,762942.8326571117,20547.63475052322,30816.840143619946,12620.968903043373,21211.54533268531,
00001fa50e58b0fb9a4a,COD,COD.5_1,Democratic Republic of the Congo,Haut-UÃ©lÃ©,,1555725.640044384,45130.48337896729,58167.90501696488,77401.99607746667,21678.615637575884,
0000e10ea8096e028189,SSD,SSD.8_1,South Sudan,Warap,Warab|Warrab,1017998.4193742331,74702.92131704662,24040.7754484352,28747.57098371583,11461.247568613488,
0000cd1cf1a2cd935114,CAF,CAF.4_1,Central African Republic,Haut-Mbomou,Haut-M'bomou|Obo-Zemio,71980.96209073384,3433.0843680531952,1900.4263959247755,2878.327667256631,163.10984320951835,
00008daca10b1b847f04,COD,COD.6_1,Democratic Republic of the Congo,Ituri,,4633109.491023633,132633.0909303213,145798.39159411515,173705.9117764962,93271.12812415928,
0000a488386fdb660354,COD,COD.19_1,Democratic Republic of the Congo,Nord-Kivu,,5273872.316320401,796721.0229067105,843710.1883533921,535172.7658651008,203888.92248546483,
0000fb40d87511af6ceb,UGA,UGA.5_1,Uganda,Bundibugyo,,338268.70861995436,18521.833781255187,15306.357902192567,7589.67768150077,0.0,
0000ace61fdebbf7e6c1,UGA,UGA.13_1,Uganda,Kabarole,,497370.8205235338,46087.33311873273,39969.62086093835,32636.688853912598,7562.017445868001,
00001a00ddbc42d2c157,UGA,UGA.21_1,Uganda,Kasese,,660769.7546565911,71319.29963280125,65487.23386372144,101101.26602846207,16400.77701053363,
0000eb8589fc7864f6f4,UGA,UGA.18_1,Uganda,Kamwenge,,545264.7366748182,8987.083404462182,6505.843449509656,1016.009433635582,0.0,
00004c268e75c1eec3c0,UGA,UGA.39_1,Uganda,Mbarara,,1707906.7407986461,77638.89418805465,71759.44630665862,97163.09600140959,91380.66569000593,
00007099f2f7724a5832,UGA,UGA.30_1,Uganda,Kyenjojo,,910415.7571873845,20405.936818019756,13031.590634803375,7309.335239630322,0.0,
0000be76e9363db40300,UGA,UGA.53_1,Uganda,Sembabule,,304917.49403688376,9173.936565025628,11164.904454677078,7531.364657992812,0.0,
00008abef4ad8a310df7,UGA,UGA.43_1,Uganda,Mubende,,1104064.9048562224,59662.46096558182,69416.73251815757,92301.7603258724,34407.560417013316,
000092a87d4063a9fb4a,UGA,UGA.35_1,Uganda,Masaka,,808551.9490055804,95150.208674834,103354.703748539,112068.41889737191,69963.92701058123,
0000786e6549db9ba87f,UGA,UGA.42_1,Uganda,Mpigi,,467434.1659128667,62828.95125708313,74959.8809775848,64595.050501695005,1513.3797700265095,
0000a75ac2f51446647f,UGA,UGA.24_1,Uganda,Kibale,Kibaale,1024506.6483239618,17166.887629527042,22289.280172538936,6565.228425828394,0.0,
0000c2f829be0f913e59,UGA,UGA.25_1,Uganda,Kiboga,,426244.86030091904,17289.078143385224,20646.41212350075,15017.77266614634,1139.1013347734847,
0000423cbdf24388a46a,UGA,UGA.31_1,Uganda,Lake Albert,,925.0506245310181,0.0,0.0,0.2734949193000255,0.0,
0000290eac099342fb8a,UGA,UGA.9_1,Uganda,Hoima,,665960.2610421856,22251.58783778967,29701.197729666885,42164.982006709346,10753.060643809853,
0000746ee8a0d475e55b,UGA,UGA.36_1,Uganda,Masindi,,760548.5572549443,34259.58917541959,57845.42790538205,33134.527834023946,9219.093030365373,
0000e1a1d0ee891201fa,UGA,UGA.3_1,Uganda,Arua,,1338054.4638851304,51017.43462191136,72021.41740084696,90006.64252800404,15252.623428525621,
000074b5eb36f8aad5b2,UGA,UGA.58_1,Uganda,Yumbe,,623810.3971113493,17651.041496028054,10487.720023966376,4851.492499880892,622.1739481710802,
0000aecc4df63893d820,UGA,UGA.41_1,Uganda,Moyo,,159754.35509334132,10267.754308800417,6911.219543422712,2015.726361722651,0.0,
0000a4e1377e71e30a8d,UGA,UGA.1_1,Uganda,Adjumani,,243546.26218068818,22783.572334537777,29168.053313795033,6138.03950372124,0.0,
000064d014a1fd2425c8,UGA,UGA.8_1,Uganda,Gulu,,794128.7388450378,51629.017854917125,74243.30869662481,86120.98539002199,29948.837333343894,
00008dcd94e4f0fd2f14,UGA,UGA.47_1,Uganda,Nebbi,,770316.8375703876,29997.468277356325,24484.620560156025,5287.472522309022,0.0,
0000edef51b4563e00b8,UGA,UGA.2_1,Uganda,Apac,,1287713.6394705141,20448.354789829973,17934.496360359753,2512.8119340416974,0.0,
0000b6bd3f70328543e9,UGA,UGA.33_1,Uganda,Lira,,1221217.897186205,32557.975230626762,44614.8247850615,79711.25421618468,21835.073512747636,
0000b4e1681723efdfab,UGA,UGA.49_1,Uganda,Pader,,515018.62942148914,12037.96584557965,10736.791982916518,40.072327995366656,0.0,
00007c611363482dd828,UGA,UGA.27_1,Uganda,Kitgum,,394364.34732136864,16491.53147603817,21074.781299003847,9176.859909253077,0.0,
00000ae08373e164040a,UGA,UGA.40_1,Uganda,Moroto,,289501.78173429257,13469.382182982867,18805.947777043235,14800.49058367898,0.0,
0000c680b17e2ba4e072,UGA,UGA.22_1,Uganda,Katakwi,,570396.4878835225,5775.0972116490275,3791.444819504417,263.4201754228959,0.0,
0000708f65cbbc2a55e9,UGA,UGA.45_1,Uganda,Nakapiripirit,,376367.1661609544,5107.095984853418,0.0,0.0,0.0,
000005cfe8b0ebc7fe61,UGA,UGA.29_1,Uganda,Kumi,,749192.6315438648,12557.555351583136,15188.925605940774,7779.625461291467,0.0,
000087e8f9334e9b78ea,UGA,UGA.55_1,Uganda,Soroti,,686834.9836287142,16266.547725122016,30482.60185361247,35116.88222811677,6845.176236052778,
0000f9b94319dc11560a,UGA,UGA.54_1,Uganda,Sironko,,495953.18124139024,37555.801191317085,17123.97622370087,0.0,0.0,
00007ba75d9c81d5d7d5,UGA,UGA.20_1,Uganda,Kapchorwa,,356403.5824904021,12571.2304016328,9283.855649654262,7267.854011274054,0.0,
0000322c657a2f8b3a8a,UGA,UGA.38_1,Uganda,Mbale,,1040993.1861582055,94201.71710073977,85377.18281913683,133072.8813123939,52793.9048005814,
00005ca1fecc03816e7d,KEN,KEN.3_1,Kenya,Bungoma,,1377360.145050326,306937.5075202417,191879.05789570854,129529.30486608107,89329.13594746444,
0000caf7eddbe8c46305,UGA,UGA.50_1,Uganda,Pallisa,,996705.0005565588,28157.385623912327,32928.710861994216,3533.28968274691,0.0,
00007b6cc5eccd024f14,UGA,UGA.56_1,Uganda,Tororo,,867975.4495120271,47721.229171862615,49876.71945994241,44378.90119761485,13158.47295053655,
0000b205f78f1cbe924a,UGA,UGA.17_1,Uganda,Kamuli,,1264071.083474773,55264.30672187208,34228.40530328899,35990.03329757236,1795.7535914543332,
0000ae469015c3b4f914,UGA,UGA.10_1,Uganda,Iganga,,1072392.5948976465,51335.20657173291,80680.56727242358,99943.05551963064,19103.085399124568,
00006eaa8c01cf41b1d2,UGA,UGA.14_1,Uganda,Kaberamaido,,283768.8074659595,2566.159718958671,1073.2713766941226,0.0,0.0,
0000d4f70969a6a64374,UGA,UGA.46_1,Uganda,Nakasongola,,212918.7860369273,10050.356198475594,9656.808430098941,7591.728594408901,0.0,
0000275d7ae95af61a2d,UGA,UGA.34_1,Uganda,Luwero,Luweero,554347.548321944,78759.90576988154,93030.01479823882,126932.66848126714,9985.412165230176,
0000ae294fe3e0ed1a08,UGA,UGA.23_1,Uganda,Kayunga,,361563.139179014,39660.50174817609,53351.208562540996,29326.123899591686,1261.8865872566528,
0000cfc546a9107761d8,UGA,UGA.44_1,Uganda,Mukono,,634983.3144342854,153145.0099896058,183208.21292228677,305665.90135969134,204948.95131021607,
000030d3aa67c9e7057b,UGA,UGA.11_1,Uganda,Jinja,,233115.6175060741,50798.31525919197,80766.2305745246,117199.7484384376,132358.38509629504,
0000c1b8a547d2d954c5,UGA,UGA.57_1,Uganda,Wakiso,,146942.19290346577,103792.76793993455,204381.7594542073,688131.7101896568,1634165.1001704182,
0000104a770d19ed9752,UGA,UGA.32_1,Uganda,Lake Victoria,,9276.863626858823,256.3584385289908,529.960958250595,331.8804413201517,516.437223088795,
0000851abfe96881c1a3,UGA,UGA.16_1,Uganda,Kampala,,0.0,0.0,162.58372943791414,2260.245811528726,1979718.1696927377,
0000e4eced8bb7d320f7,UGA,UGA.37_1,Uganda,Mayuge,,542905.4576422585,37620.863167184136,29364.550329679165,27244.716609342675,3197.9885011163587,
000056612b1982e315e1,UGA,UGA.4_1,Uganda,Bugiri,,719563.5995868414,27843.054729368032,36591.78251376573,22555.013673333502,0.0,
0000c1743d7e49c096cb,UGA,UGA.7_1,Uganda,Busia,,326108.48674321803,15697.985528209805,20723.179424505008,45396.31052293247,27118.228653470782,
000088bbc9548320dd98,KEN,KEN.4_1,Kenya,Busia,,631825.0460241954,123598.17873022867,84830.56396434375,57930.77851472399,53857.098604295315,
0000e49c1a9007588a99,KEN,KEN.11_1,Kenya,Kakamega,,893962.579951095,427974.85310316744,284680.88035464525,168579.5435555353,84883.03607114704,
0000dab3411082e8fc7f,KEN,KEN.38_1,Kenya,Siaya,,734787.9695471972,171809.89777477158,111441.46679961655,60750.97767344344,15421.93658517311,
0000d41f070d65bf04c4,KEN,KEN.45_1,Kenya,Vihiga,,49871.08342988553,235634.65862744075,340952.36882943043,73990.79262143135,9626.720806567211,
0000069897fd7733ac54,KEN,KEN.17_1,Kenya,Kisumu,,287886.1414796591,198753.42993418555,212844.3234411679,192529.63775802308,357369.96877828427,
000003864b18350fc665,KEN,KEN.32_1,Kenya,Nandi,,763461.135520747,143095.23161373127,86130.57658297858,48949.48060260013,30153.603350578658,
00005e6e02556128b31d,KEN,KEN.44_1,Kenya,Uasin Gishu,,611375.8291361603,105012.61874648502,116355.53099369642,174200.77762456774,269953.3551458537,
00007c7d7735137706dc,KEN,KEN.5_1,Kenya,Elgeyo-Marakwet,,404811.4103784978,27815.775399034876,16274.15166572464,16010.778001306975,8452.139494444567,
000024a4e2e3b86a7160,KEN,KEN.12_1,Kenya,Kericho,,519051.78317368217,233923.61034555867,117254.87822732446,93338.99451671931,85011.69908882075,
0000ac6802a502e7aec7,KEN,KEN.1_1,Kenya,Baringo,,644219.4595761022,22778.839160032676,25871.302233670813,35678.135574470034,12150.478284028039,
0000d6b1e78c82b0225d,KEN,KEN.47_1,Kenya,West Pokot,,663122.6180428556,25075.798571047744,14576.651558956417,15073.286146712207,23155.259747322336,
00007f2a767556417d3c,KEN,KEN.42_1,Kenya,Trans Nzoia,,661218.5906604263,169818.34289621282,120232.21245386086,129166.57727848187,47105.617842893495,
0000c2caecc64371b3bf,KEN,KEN.37_1,Kenya,Samburu,,241397.26329855027,12220.47961202926,11365.013038617388,19394.694598505157,20493.747424377834,
0000d6e27b968247bf95,KEN,KEN.25_1,Kenya,Marsabit,,281430.7508090229,11693.89496229034,20670.813280439204,29253.31410560306,27672.130642504533,
0000ca10233827ea1275,KEN,KEN.9_1,Kenya,Isiolo,,133080.2713950759,19717.944119633634,13669.500040948604,20091.123842371766,33163.07341665799,
0000c68c12cbefc05e06,KEN,KEN.20_1,Kenya,Laikipia,,369244.8064977619,28458.47808252582,34906.97266455527,41831.97748685005,68289.05396910137,
00007157aff87c4cf8fb,KEN,KEN.31_1,Kenya,Nakuru,,660762.7386904267,234218.66377631918,271218.247701054,351537.8837939921,719623.1967046699,
00009ccbb608b6d6dbd8,KEN,KEN.35_1,Kenya,Nyandarua,,456656.9036483749,114406.35357817647,67685.21432444503,78068.60229025519,29711.648266489403,
000099f3ade2b937a345,KEN,KEN.26_1,Kenya,Meru,,908045.3152501242,332023.04652498645,256432.41256836886,142733.48701172616,101628.95173378695,
000047205a9950df1e1b,KEN,KEN.36_1,Kenya,Nyeri,,197187.9129824444,234362.0026337246,206837.11673353854,109067.81955533414,104518.857080759,
00009b64a8653a8b302e,KEN,KEN.41_1,Kenya,Tharaka-Nithi,,317026.14556377113,65674.26026407868,36266.57909317015,21666.787772263706,12186.901338546466,
00007ca72364c7f9f7ce,KEN,KEN.7_1,Kenya,Garissa,,609792.7380138283,83048.08789411926,41105.69636427201,132833.73380223793,225890.9789321366,
00001f63df3bf8c78a63,KEN,KEN.46_1,Kenya,Wajir,,912353.9792247249,147486.9147472857,101871.54752564922,54014.70693531398,40155.54721141965,
000051373c7d310c2ffa,KEN,KEN.24_1,Kenya,Mandera,,1640783.7850351534,80256.06947199721,117687.5192493113,116896.65820704737,33053.953797929404,
00000b37a78d352e759e,SOM,SOM.7_1,Somalia,Gedo,Gado,491658.88709560374,2396.011063948987,2078.7961969175294,2612.835328640545,1155.1608376257823,
00000b0ccf2444d74c7b,SOM,SOM.8_1,Somalia,Hiiraan,Hiiran,459318.32199758163,2684.571252585023,6217.424698077702,43213.86093335826,3650.545655969298,
000094460e2b9c5cb036,SOM,SOM.2_1,Somalia,Bakool,,466293.4964583742,6823.069252796667,10778.190679137508,0.0,0.0,
0000a4337668b514b42f,SOM,SOM.5_1,Somalia,Bay,Baay,777072.7855095676,37623.86806876608,15963.78669648483,88424.54975700368,50601.064783852016,
00009ef143ddcfb8d0c6,SOM,SOM.15_1,Somalia,Shabeellaha Hoose,Sh. Hoose| Lower Shabele,1041012.9527193794,21580.25009726857,45768.47412486449,102574.02277536555,113349.34943046185,
0000026a76dd0a60e369,SOM,SOM.9_1,Somalia,Jubbada Dhexe,J. Dhexe| Central Juba| Middle Juba,376692.5918245459,72.51652377355734,588.4971190713787,0.0,0.0,
0000ec7b00fb4ba29515,SOM,SOM.10_1,Somalia,Jubbada Hoose,J. Hoose| Lower Juba,432381.34012148896,8770.15195423038,18906.53160239463,8679.530674366599,3.7704538850829965,
0000033ab85a10b5c2db,KEN,KEN.21_1,Kenya,Lamu,,76815.3713824379,20434.364001313115,7807.713217705686,13119.642788756977,19460.967079847862,
0000d97864e30d5db3a5,KEN,KEN.14_1,Kenya,Kilifi,,567408.2429106722,215547.96245088548,211452.5845194856,229536.72501852518,282436.86631956365,
0000e634f509e1b5cbe8,KEN,KEN.40_1,Kenya,Tana River,,304077.695445003,27037.933803490036,18602.971970003295,17168.45958948231,14524.714521700951,
0000859bcced57acede7,KEN,KEN.18_1,Kenya,Kitui,,1064654.1888607314,103734.91243323422,55552.787930411425,27621.790508106682,34647.78402250671,
0000c03e0e61a2078d6c,KEN,KEN.22_1,Kenya,Machakos,,452962.0733426447,262676.69376794127,293041.0882037934,159280.1373193274,224269.28140382562,
0000fa8d93e6b3cdc22e,KEN,KEN.23_1,Kenya,Makueni,,882615.4389781675,156043.87590248574,47675.41315077436,33885.21859835745,23604.826940718805,
0000f3668bd6d1a49231,KEN,KEN.13_1,Kenya,Kiambu,,50240.59758463529,175159.03746201028,437888.4939199671,554093.0420676261,759554.7336179288,
0000c72e3ec9bf5cef6e,KEN,KEN.29_1,Kenya,Murang'a,,271172.57459435327,499499.57389966416,282321.77253558574,85546.95662382753,32690.92684477498,
00006aa279ec2fa0daf0,KEN,KEN.6_1,Kenya,Embu,,350847.40346461226,138641.75377428465,74672.57731448831,53341.56247332667,46292.38140041857,
